original_text,translation,entities_found,entities,filtered,length_ratio,detected_language,semantic_similarity,back_translation_similarity,combined_similarity,quality_stage,filter_reason
What is the average total score for each year during weeks 1 to 6?,1 ila 6 hafta boyunca her yıl ortalama toplam puan nedir?,0,,False,0.8636363636363636,tr,0.884724497795105,0.9339544773101807,0.9142624855041503,semantic_back_pass,
"What were the maximum, minimum, average, and total number of truck loads north for each year?","Her yıl kuzeyde yüklenen kamyonların en fazla, en az, ortalama ve toplam sayısı neydi?",0,,False,0.9247311827956989,tr,0.9228057265281677,0.9763628840446472,0.9549400210380554,semantic_back_pass,
What are the details of the clubs that have the highest points scored?,En yüksek puan alan kulüplerin detayları nelerdir?,0,,False,0.7142857142857143,tr,0.8936305642127991,0.9463583827018738,0.925267255306244,semantic_back_pass,
What are the total revenues and the count of daimyōs for each revenue level in the Nishi-Ōhira Domain list?,Nishi-Ōhira Domain listesindeki her gelir seviyesine göre toplam gelirler ve daimyōs sayımı nedir?,1,Nishi,False,0.9158878504672897,tr,0.9409999251365662,0.9272273182868958,0.9327363610267638,semantic_back_pass,
"What is the count of each unique Colt model found in the table, organized from highest to lowest frequency?",Tablodaki en yüksek frekanstan en düşük frekansına kadar düzenlenen her eşsiz Colt modelinin sayısı nedir?,1,Colt,False,0.9906542056074766,tr,0.9117818474769592,0.955073356628418,0.9377567529678345,semantic_back_pass,
"For each model, how many have a flat top rear sight, and how many have a case deflector? What is the average barrel length in inches?",Her model için kaç tane düz üst arka görüşlü ve kaç tane de kap deflektorlu?,0,,False,0.5714285714285714,tr,0.7879202961921692,0.7330652475357056,0.755007266998291,semantic_back_pass,
"Calculate the average presence of S-1, S-2, and S-3 fire controls for LE series models equipped with a 4th generation stock.","4. nesil stokla donatılmış LE serisi modellerinde S-1, S-2 ve S-3 yangın kontrollerinin ortalama varlığını hesaplayın.",4,"LE, S-1, S-2, S-3",False,0.9516129032258065,tr,0.9685377478599548,0.9930038452148438,0.9832174062728882,semantic_back_pass,
"Provide a list of Colt model numbers along with their counts from the Diemaco/Colt Canada models table, ordered by count in descending order.",Diemaco/Colt Canada model tablolarından Colt model numaralarının bir listesini ve sayımlarını aşağıdaki sırada sayımla sıralayın.,3,"Colt, Diemaco, Colt Canada",False,0.9148936170212766,tr,0.8799378871917725,0.9092397689819336,0.897519016265869,semantic_back_pass,
"For each city/town in Galicia, could you give me the average July temperature, the maximum amount of rainfall recorded, the percentage of years with 141/19 days of rain, the count of frost occurrences, and the total sunlight hours?","Galicia'daki her şehir/kenti için Temmuz ayının ortalama sıcaklığını, en fazla yağmur miktarını, yağmur günlerinin yüzde 141/19'unu, dondurma olaylarının sayısını ve toplam güneş saatlerini bana verebilir misiniz?",1,Galicia,False,0.922077922077922,tr,0.9605184197425842,0.9743669629096985,0.9688275456428528,semantic_back_pass,
"What are the constituencies, electorates, spoiled votes, and the difference between the Total poll percentage and the For percentage for rows where this difference exceeds 20%","Seçim bölgeleri, seçmenler, bozmuş oylar ve toplam oylama yüzdesi ile % 20'den fazla olan sıralar için %F arasındaki fark nedir?",0,,False,0.7314285714285714,tr,0.8345068097114563,0.8143338561058044,0.8224030375480652,semantic_back_pass,
"What is the average number of viewers for each episode, writer, and director combination?","Her bölüm, yazar ve yönetmen birleştirilmesi için ortalama izleyicilerin sayısı nedir?",0,,False,0.9662921348314607,tr,0.9044042229652405,0.9428801536560059,0.9274897813796997,semantic_back_pass,
Could you provide me with the list of players who were part of the FIBA EuroBasket 2007 squads?,FIBA EuroBasket 2007 takımlarının bir parçası olan oyuncuların listesini bana verebilir misiniz?,1,FIBA,False,1.0105263157894737,tr,0.9574652910232544,0.9868737459182739,0.9751103639602662,semantic_back_pass,
"What is the average total viewership for each series, sorted by the average in descending order?","Her dizide ortalama toplam izleyiciler sayısı, düşen sırada ortalama ile sıralanmış olarak ne kadar?",0,,False,1.0416666666666667,tr,0.905086874961853,0.9217320680618286,0.9150739908218384,semantic_back_pass,
"Which years saw champions from New Jersey, New York, Pennsylvania, and Washington, D.C. when these regions all had winners?","Hangi yıllarda New Jersey, New York, Pennsylvania ve Washington, DC'den şampiyonlar geldi?",5,"New Jersey, New York, Pennsylvania, Washington, D.C.",False,0.7317073170731707,tr,0.9253902435302734,0.888683021068573,0.9033659100532532,semantic_back_pass,
Show the club names and the captain and vice-captain players where applicable.,Kulüp isimlerini ve geçerli olduğunda kaptan ve takım başkan yardımcısı oyuncularını göster.,0,,False,1.1794871794871795,tr,0.8439781069755554,0.927725613117218,0.894226610660553,semantic_back_pass,
"For each year, what are the total number of rounds played, the sum of second-place finishes, the sum of third-place finishes, the average earnings, and the total number of rounds played?","Her yıl için oynanan turların toplam sayısı, ikinci, üçüncü, ortalama kazanç ve oynanan turların toplam sayısı nedir?",0,,False,0.6290322580645161,tr,0.8337752223014832,0.887742280960083,0.8661554574966431,semantic_back_pass,
"In which county did Kerry and Bush receive the most combined votes (including those for others), considering only counties where there were more than zero votes for others, and how many votes did they receive together?","Kerry ve Bush hangi ilçede en çok birleşik oy aldılar (başkaları için olanlar da dahil olmak üzere), sadece diğerleri için sıfırdan fazla oy olan ilçeler dikkate alındığında ve birlikte kaç oy aldılar?",2,"Kerry, Bush",False,0.9220183486238532,tr,0.9278848171234131,0.9857372641563416,0.9625962853431702,semantic_back_pass,
"For each year listed, what is the maximum points scored, the minimum rebounds, the sum of assists, the count of unique steals, and the count of unique blocks?","Her yıl için en fazla puan, en az atış, yardım toplamı, eşsiz çalıntılar ve eşsiz bloklar sayımı nedir?",0,,False,0.6518987341772152,tr,0.8475368618965149,0.8004423975944519,0.8192801833152772,semantic_back_pass,
"For each year at the Nike Hoop Summit, identify the year with the maximum points scored and the minimum number of rebounds recorded","Nike Hoop Zirvesi'nde her yıl için, en fazla puan ve en az atış sayı kaydedilen yıl belirleyin.",2,"the Nike Hoop Summit, Nike Hoop Summit",False,0.7251908396946565,tr,0.926452100276947,0.8818572163581848,0.8996951699256898,semantic_back_pass,
"What is the total number of gold, silver, bronze medals and the total medals won by each ensemble, sorted by the total number of medals in descending order and what is the ensemble that has the highest total number of medals?","Altın, gümüş, bronz madalyaların toplam sayısı ve her takım tarafından kazandığı toplam madalya sayısı, aşağıdaki sırada madalyaların toplam sayısına göre sıralanmıştır ve en fazla toplam madalya sayısına sahip olan takım hangisidir?",0,,False,1.0355555555555556,tr,0.8043400645256042,0.883604109287262,0.8518984913825989,semantic_back_pass,
"What is the average number of gold medals, silver medals, bronze medals, and total medals won by each ensemble, and which ensemble has the highest average total medals?","Her takımın kazandığı ortalama altın, gümüş, bronz ve toplam madalya sayısı nedir ve en yüksek ortalama toplam madalyalara sahip olan takım hangisidir?",0,,False,0.8988095238095238,tr,0.8303064703941345,0.9197686314582825,0.8839837670326233,semantic_back_pass,
"What is the average mass and the last written withdrawal for each composition, considering only the composition with the highest number of withdrawals?",,0,,True,,,0.7080032825469971,0.6225983500480652,0.656760323047638,,semantic_back_review
What is the sum of populations and the average GDP per capita for the accession countries in 1995?,1995 yılında katılımcı ülkelerin nüfus toplamı ve kişi başına ortalama GSYİH'sı nedir?,0,,False,0.8775510204081632,tr,0.9436174631118774,0.9509481191635132,0.9480158567428589,semantic_back_pass,
"What is the average GDP density for the accession countries, calculated by multiplying each country's GDP per capita by its area in square kilometers and then dividing by its population?","Katılımcı ülkelerin ortalama GSYİH yoğunluğu, her ülkenin kişi başına GSYH'sini kare kilometre alanıyla çarpıp sonra nüfusu ile bölerek hesaplanan nedir?",0,,False,0.8225806451612904,tr,0.8934763073921204,0.968720018863678,0.9386225342750549,semantic_back_pass,
"What is the highest number of teams participating in each season, along with the season and champion?","Her sezonda katılan takımların sayısı, sezon ve şampiyon ile birlikte en fazla ne?",0,,False,0.8118811881188119,tr,0.8996231555938721,0.9018927812576294,0.9009849309921265,semantic_back_pass,
"Who won the 5th season of Jhalak Dikhhla Jaa, and when did it begin and end?",Jhalak Dikhhla Jaa'nın 5. sezonunu kim kazandı ve ne zaman başladı ve ne zaman bitti?,1,Jhalak Dikhhla Jaa,False,1.118421052631579,tr,0.9780964255332947,0.9901538491249084,0.9853308796882629,semantic_back_pass,
"What is the total number of episodes directed by each person, and in which order are these directors listed based on the highest count of episodes directed?",Her bir kişi tarafından yönetilen bölümlerin toplam sayısı nedir ve bu yönetmenler en yüksek bölüm sayısına göre hangi sırada listelenir?,0,,False,0.8782051282051282,tr,0.8417991399765015,0.9208710193634033,0.8892422676086426,semantic_back_pass,
"List the titles of games from 2001 that are either Mario-related, Mega Man-related, or Final Fantasy-related.","2001'den Mario, Mega Man veya Final Fantasy ile ilgili oyunların başlıklarını listelen.",4,"Mario-related, Mega Man-related, Final Fantasy, Final Fantasy-related",False,0.7981651376146789,tr,0.9412338733673096,0.9460282325744629,0.9441104888916017,semantic_back_pass,
"Could you tell me the Week, the Date of each game, the Opponent, the Result, the Game site, and the Record after the game?","Bana haftanın, her Oyun'un tarihi, Muhalif, Sonuç, Oyun sitesi ve Oyun'dan sonraki kayıtları söyleyebilir misin?",3,"Opponent, Result, Game",False,0.9180327868852459,tr,0.8859584331512451,0.8816854953765869,0.8833946704864502,semantic_back_pass,
"For each country listed in the table, determine the average points scored by its players and present these averages in descending order.",Tablonda listelenen her ülke için oyuncularının kazandığı ortalama puanları belirleyin ve bu ortalamaları düşen sırada gösterin.,0,,False,0.9411764705882353,tr,0.8356691598892212,0.9431048631668091,0.900130581855774,semantic_back_pass,
What is the average and maximum U.S. viewership per season?,Amerika Birleşik Devletleri'nde sezon başına ortalama ve maksimum izleyiciler sayısı nedir?,1,U.S.,False,1.5423728813559323,tr,0.9447587728500366,0.984239399433136,0.9684471487998962,semantic_back_pass,
Determine the average wickets and average runs per wicket for each player's best bowling performance.,Her oyuncunun en iyi bowling performansına göre bir veket için ortalama veket ve ortalama koşular belirlenir.,0,,False,1.0792079207920793,tr,0.8844316601753235,0.9601648449897766,0.9298715710639953,semantic_back_pass,
List the countries and their combined percentage of Whites and s Mestizo,Ülkeleri ve Beyaz ve Mestizo'luların toplam yüzdesi,2,"Whites, Mestizo",False,0.7083333333333334,tr,0.925223171710968,0.9437432289123535,0.9363352060317993,semantic_back_pass,
"What is the average U.S. viewership for seasons containing episodes titled 'Suicide Solution', 'Lights. Camera. Asshole', 'The Trial', and 'The Last Supper'?","'Özcülük çözümü', 'Işıklar, Kamera, İğne', 'Dava (Kafka romanı) ' ve 'Son akşam yemeği' başlıklı bölümler içeren sezonlar için ortalama ABD izleyicileri sayısı nedir?",7,"U.S., Suicide Solution', 'The Last Supper', Suicide Solution, Asshole, The Trial, The Last Supper",False,1.0573248407643312,tr,0.8918465375900269,0.88983154296875,0.8906375408172608,semantic_back_pass,
"For each complete series, how many were released in Region 1, Region 2, Region 4, have DVD extras, and what is the total number of releases?","Bölge 1, Bölge 2, Bölge 4'te kaç tane DVD eksi çıktı ve toplam sürüm sayısı nedir?",2,"Region, Region 4",False,0.5857142857142857,tr,0.913818895816803,0.8272384405136108,0.8618706226348878,semantic_back_pass,
"Identify the club that achieved the highest aggregate score from their points for, considering both points for and against.","En yüksek toplam puanı elde eden kulübü, hem destek ve karşı puanları göz önünde bulundurarak belirleyin.",0,,False,0.8536585365853658,tr,0.8822878003120422,0.9202603697776794,0.9050713419914245,semantic_back_pass,
"List the top three clubs according to their total points scored and display their played games, wins, draws, losses, points for, and points against.","Top üç kulübü toplam puanlarına göre listele ve oynadıkları oyunları, kazançları, eşitliklerini, kaybını, puanlarını ve puanlarını göster.",0,,False,0.9324324324324325,tr,0.9086633324623108,0.9726222157478333,0.9470386624336242,semantic_back_pass,
"Could you provide me with the titles, directors, and the number of episodes for each director's work, sorted by the number of episodes in descending order and then by title in ascending order?","Her yönetmenin eserinin başlıklarını, yönetmenlerini ve bölüm sayısını bana verebilir misiniz?",0,,False,0.4895833333333333,tr,0.7417464256286621,0.781572699546814,0.7656421899795531,semantic_back_pass,
"List the districts, incumbents, parties, and summarize the frequency and rate of re-elections for each incumbent.","Bölgeler, görevliler, partileri listelenir ve her görevli için tekrar seçimlerin sıklığı ve oranını özetler.",0,,False,0.9557522123893806,tr,0.7691137790679932,0.9085620641708374,0.8527827501296996,semantic_back_pass,
"List the incumbent, their party, and the count of how many times they were re-elected.","Şu anki görevli, partisi ve kaç kez yeniden seçildiklerini listele.",0,,False,0.7790697674418605,tr,0.8521634340286255,0.8386892080307007,0.8440788984298706,semantic_back_pass,
"What were the incumbent, party affiliation, first elected year, and results for representatives who were re-elected before or at 1998?","Mevcut kişi, partiye bağlılık, ilk seçilen yıl ve 1998'den önce veya sonra yeniden seçilen temsilciler için sonuçlar nelerdir?",0,,False,0.9402985074626866,tr,0.8911417722702026,0.7937743067741394,0.8327212929725647,semantic_back_pass,
What is the most recent election year for each district where the incumbent has remained the same?,Mevcut görevli aynı kaldığı her bölge için en son seçim yılı nedir?,0,,False,0.6836734693877551,tr,0.8149337768554688,0.946182906627655,0.8936832547187805,semantic_back_pass,
"How many elections did each incumbent face, categorized by their political party?","Her görevli, kendi siyasi partisi tarafından sınıflandırılmış olarak kaç seçimle karşı karşıya kaldı?",0,,False,1.2469135802469136,tr,0.893144428730011,0.9257304072380066,0.9126960158348084,semantic_back_pass,
Which districts had an incumbent who was re-elected without facing any competition?,Hangi bölgelerde herhangi bir rekabet karşısında bulunmadan yeniden seçilen bir görevli vardı?,0,,False,1.1325301204819278,tr,0.7724984884262085,0.9405550956726074,0.8733324527740478,semantic_back_pass,
Which party's incumbent won without an opponent in the 1998 Florida election?,Hangi parti görevlisi 1998 Florida seçimlerinde rakipsizce kazandı?,1,Florida,False,0.8701298701298701,tr,0.8743197321891785,0.8974130153656006,0.8881757020950317,semantic_back_pass,
"For each district, what is the maximum year an incumbent was first elected and what were the results of their most recent election?","Her bölge için, bir görevli ilk kez seçilen en fazla yıl ne kadar ve son seçimin sonuçları nelerdir?",0,,False,0.7633587786259542,tr,0.6831572651863098,0.8161461353302002,0.7629505872726441,semantic_back_pass,
"What were the districts, incumbents, parties, first elected dates, and results for representatives who were re-elected?","Bölgeler, görevliler, partiler, ilk seçilen tarihler ve yeniden seçilen temsilciler için sonuçlar neydi?",0,,False,0.8739495798319328,tr,0.8904399275779724,0.9261178374290466,0.911846673488617,semantic_back_pass,
"For which districts were the incumbents re-elected in the 1998 Pennsylvania U.S. House elections, along with their party affiliations and first election years?","Hangi bölgelere göre görevli olanlar, 1998'de Pennsylvania'daki ABD Meclis seçimlerinde, parti üyeleri ve ilk seçim yılları ile birlikte yeniden seçildi?",2,"Pennsylvania, U.S. House",False,0.9622641509433962,tr,0.9275130033493042,0.9712616205215454,0.9537621736526489,semantic_back_pass,
"List the election results, parties, and first election years for Tennessee representatives who were re-elected, in descending order of their first election year.","Tennessee temsilcilerinin yeniden seçilen seçim sonuçlarını, partilerini ve ilk seçim yıllarını, ilk seçim yıllarının düşen sırasıyla listelen.",1,Tennessee,False,0.8881987577639752,tr,0.8981083631515503,0.9709144830703735,0.9417920351028441,semantic_back_pass,
"In which Wisconsin districts did incumbents maintain their seats or achieve a gain in the 1998 election, including the incumbent's name, party affiliation, and the year they were first elected?","Hangi Wisconsin bölgelerinde görevli görevliler 1998 seçimlerinde yerlerini korudu veya görevli görevli kişinin adını, partiye aitliğini ve ilk kez seçildikleri yıl dahil olmak üzere bir kazanç elde etti?",1,Wisconsin,False,1.0569948186528497,tr,0.882188618183136,0.930426836013794,0.9111315488815308,semantic_back_pass,
How many years have each incumbent been serving since their first election?,İlk seçilmesinden bu yana her görevli kaç yıl görev yaptı?,0,,False,0.7733333333333333,tr,0.855619490146637,0.8139396905899048,0.8306116104125976,semantic_back_pass,
"How many years have passed since the incumbents were first elected in each district, grouped by district, party, and election outcome, ordered by the tenure in descending order?",Her bölgede görevli görevlilerin ilk kez seçilmesinden bu yana kaç yıl geçti?,0,,False,0.4350282485875706,tr,0.7566555142402649,0.6962377429008484,0.720404851436615,semantic_back_pass,
What is the total number of elections each incumbent-party pair has participated in?,"Her iki siyasi parti, toplam olarak kaç seçimde katıldı?",0,,False,0.6666666666666666,tr,0.8973363041877747,0.8935040235519409,0.8950369358062744,semantic_back_pass,
"What were the political affiliation, the year each incumbent retired, and their election result for representatives who retired?","Siyasi bağlılık, her görevli kişinin emekli olduğu yıl ve emekli olan temsilciler için seçim sonuçları nelerdir?",0,,False,0.875,tr,0.8389113545417786,0.9155120253562927,0.884871757030487,semantic_back_pass,
List the incumbent along with their party and the count of how many times they were re-elected.,Mevcut kişiyi partiyle birlikte listede bul ve kaç kez yeniden seçildiğini say.,0,,False,0.8315789473684211,tr,0.8508233428001404,0.8598487377166748,0.856238579750061,semantic_back_pass,
What is the total number of re-elections for each incumbent and their party?,Her görevli ve parti için toplam yeniden seçim sayısı nedir?,0,,False,0.7894736842105263,tr,0.9017460346221924,0.9743161797523499,0.9452881217002869,semantic_back_pass,
"What are the incumbent, party affiliation, first election year, status, and opponent for districts where there was a re-election or a Republican or Democratic gain?","Yeniden seçilen veya Cumhuriyetçi veya Demokratik kazanç elde ettiği bölgelerde görevli, partiye bağlılık, ilk seçim yılı, statü ve rakip nedir?",2,"Republican, Democratic",False,0.8780487804878049,tr,0.8823102712631226,0.9304442405700684,0.9111906528472901,semantic_back_pass,
"What is the total number of elections each incumbent has faced, grouped by their party?","Her görevli, partiye göre gruplandırılmış olarak toplam seçim sayısının ne kadarı var?",0,,False,0.9885057471264368,tr,0.8525306582450867,0.9145140647888184,0.8897207021713257,semantic_back_pass,
What is the total number of districts where the incumbent was re-elected under their party?,Mevcut kişinin parti altında yeniden seçildiği toplam bölge sayısı nedir?,0,,False,0.8021978021978022,tr,0.8610135912895203,0.9052755236625671,0.8875707507133483,semantic_back_pass,
"List the districts, incumbents, parties, election years, and election statuses for the incumbents who were re-elected or retired?","Yeniden seçilen veya emekli olan görevlilerin bölgeleri, görevlileri, partileri, seçim yılları ve seçim statüslerini listede bulun.",0,,False,1.0155038759689923,tr,0.8285566568374634,0.83925461769104,0.8349754333496093,semantic_back_pass,
How many races took place in each district and what was the incumbent's political affiliation?,Her bölgede kaç yarış yapıldı ve görevli yetkili ne tür siyasi bir bağlılık gösterdi?,0,,False,0.9042553191489362,tr,0.8667356371879578,0.8570769429206848,0.860940420627594,semantic_back_pass,
What is the latest year each Tennessee incumbent was first elected for districts where they were re-elected in the 1988 United States House of Representatives elections?,Tennessee'nin her görevli başkanı 1988 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçildiği bölgeler için ilk kez seçilen son yıl nedir?,3,"Tennessee, United States, House of Representatives",False,0.9585798816568047,tr,0.9151437282562256,0.9161084294319153,0.9157225489616394,semantic_back_pass,
"What is the earliest year of first election for each district's incumbent, and who is the incumbent in that year?",Her bölge görevlisi için ilk seçimlerin en erken yılı nedir ve bu yıl görevli kim?,0,,False,0.7256637168141593,tr,0.901668906211853,0.9628055095672607,0.9383508682250976,semantic_back_pass,
List the districts where incumbent representatives were re-elected along with their party affiliation and the year they first took office.,"Mevcut temsilcilerin yeniden seçildiği bölgelerin, partiye ait oldukları ve ilk görev aldığı yılın listesini yapın.",0,,False,0.8333333333333334,tr,0.8388463258743286,0.9481668472290039,0.9044386386871338,semantic_back_pass,
"For each district, could you provide the district number, the incumbent's name, their party, the year they were first elected, and state if the result was a re-election or a","Her bölge için bölge numarasını, görevli kişinin adını, partisini, ilk seçildikleri yılını ve sonuç yeniden seçilmek mi yoksa",0,,False,0.7225433526011561,tr,0.8317412734031677,0.9016066193580627,0.8736604809761048,semantic_back_pass,
"Which districts had incumbents who were either re-elected or not re-elected in 1984, and when did they first get elected?",Hangi bölgelerde 1984'te yeniden seçilen ya da seçilmeyen görevliler vardı ve ilk ne zaman seçildiler?,0,,False,0.8429752066115702,tr,0.8586288690567017,0.8979970812797546,0.8822497963905335,semantic_back_pass,
"Please give me the districts, incumbents, parties, and the year they were first elected, and indicate if the incumbents were re-elected or not in the 1984 elections.","Lütfen bölgeleri, görevlileri, partileri ve ilk kez seçildikleri yılı bana verin ve görevlilerin 1984 seçimlerinde yeniden seçildiğini veya seçilmediğini belirtin.",0,,False,0.9878787878787879,tr,0.88311767578125,0.8450301289558411,0.8602651476860046,semantic_back_pass,
"What is the latest year each district's incumbent was first elected, along with the incumbent's name and party?","Her bölgenin görevli başkanı, görevli başkanın adı ve parti ile birlikte ilk kez seçilen son yıl neydi?",0,,False,0.9279279279279279,tr,0.8313426375389099,0.8471153378486633,0.8408062577247619,semantic_back_pass,
"Could you provide me with the district numbers, names of the incumbents, their political affiliations, the year they were first elected, and whether they were re-elected or not for those first elected between 1974 and 1979?","Bölge numaralarını, görevlilerin isimlerini, siyasi bağlılıklarını, ilk kez seçildikleri yılını ve 1974 ile 1979 yılları arasında ilk kez seçilenlerin yeniden seçildiklerini ve seçilmediklerini bana verebilir misiniz?",0,,False,0.9730941704035875,tr,0.9189297556877136,0.8698090314865112,0.8894573211669923,semantic_back_pass,
"Which districts saw incumbents re-elected and what were their final outcomes, including the incumbent's party and first election year?",Hangi bölgelerde görevli görevlilerin yeniden seçilmesi ve görevli görevli kişinin partisi ve ilk seçim yılı dahil olmak üzere sonuçları ne oldu?,0,,False,1.0820895522388059,tr,0.7837903499603271,0.7747968435287476,0.7783942461013793,semantic_back_pass,
What were the outcomes for each district where the incumbent was re-elected in 1978?,1978'de görevli başkanın yeniden seçildiği her bölgede sonuçlar ne oldu?,0,,False,0.8571428571428571,tr,0.8661630153656006,0.836223304271698,0.848199188709259,semantic_back_pass,
What is the total number of re-elections for each incumbent and their respective party?,Her görevli ve parti için toplam yeniden seçim sayısı nedir?,0,,False,0.6896551724137931,tr,0.8970404863357544,0.9733167290687561,0.9428062319755555,semantic_back_pass,
"For each district and incumbent listed, provide the district number, name, party affiliation, and the latest year they were first elected. Also, determine if their most recent election resulted in a re-election by counting instances where 'Re-elected' appears.","Listede yer alan her bölge ve görevli için bölge numarasını, adını, partiye ait olduğunu ve ilk kez seçildikleri son yılını belirtin. Ayrıca, 'Tekrar seçilmiş' görünen durumları sayarak son seçimlerinin yeniden seçilmeye neden olup olmadığını belirleyin.",1,Re-elected,False,0.9769230769230769,tr,0.8304856419563293,0.8610987067222595,0.8488534808158875,semantic_back_pass,
"Could you list the districts, incumbents, parties, first election years, and classify the results as 'Re-Elected', 'Renomination Loss', or 'Other Result'? ","Bölgeler, görevliler, partiler, ilk seçim yıllarını listeleyebilir misiniz ve sonuçları 'Düzgün Seçilmiş', 'İlâh Kaybedilen' veya 'Diğer Sonuçlar' olarak sınıflandırır mısınız?",5,"Renomination Loss', 'Other Result, Re-Elected, Renomination Loss, Other Result",False,1.135483870967742,tr,0.9041322469711304,0.8708288669586182,0.8841502189636231,semantic_back_pass,
Which districts have an incumbent who has won their seat and how long have they held their position?,Hangi bölgelerde görevli bir kişi yerlerini kazandı ve bu kişi ne kadar zamandır görevinde?,0,,False,0.91,tr,0.6434423923492432,0.8181799054145813,0.748284900188446,semantic_back_pass,
"List the district, incumbent, party, and the year the most recent incumbent was first elected, for districts where there is only one incumbent listed?",,0,,True,,,0.7201220989227295,0.666105329990387,0.687712037563324,,semantic_back_review
"Could you give me the districts, incumbents, parties, first election years, and results for both the seats that were re-elected and those that lost?","Bana bölge, görevli, parti, ilk seçim yılları ve yeniden seçilen ve kaybeden yerler için sonuçları verebilir misiniz?",0,,False,0.7905405405405406,tr,0.8494656682014465,0.8943048715591431,0.8763691902160644,semantic_back_pass,
"How many Republican wins occurred in districts where the incumbent was a Republican, and how many Democrat wins were there overall?",Cumhuriyetçi'nin başkanının Cumhuriyetçi olduğu bölgelerde kaç kez Cumhuriyetçi'nin zafer kazanması oldu ve genel olarak kaç kez Demokratların zafer kazanması oldu?,2,"Republican, Democrat",False,1.251908396946565,tr,0.8447386026382446,0.8454020619392395,0.8451366782188415,semantic_back_pass,
"Which incumbents, their parties, and election years saw re-elections or resulted in Democratic gains, listed in descending order by their election years?","Hangi görevliler, partileri ve seçim yılları yeniden seçilmeyi gördü veya seçim yılları boyunca düşen sırada Demokratik kazançlara neden oldu?",1,Democratic,False,0.9281045751633987,tr,0.886611819267273,0.9150428175926208,0.9036704182624817,semantic_back_pass,
"Which districts and their incumbents had the latest year they were first elected, arranged from the most recent to the least recent?","Hangi bölgeler ve görevlilerinin ilk seçilmelerinin en son yılı, en sonundan en az sonuna kadar düzenlenmiş?",0,,False,0.8181818181818182,tr,0.7694506049156189,0.8341695666313171,0.8082819819450378,semantic_back_pass,
Which districts experienced re-elections or resulted in a Democratic party victory?,Hangi bölgelerde yeniden seçimler oldu veya Demokrat Parti'nin zaferine neden oldu?,1,Democratic,False,1.0,tr,0.9057488441467285,0.954935610294342,0.9352609038352966,semantic_back_pass,
"Could you provide me with the incumbent's name, party, when they were first elected, and their result type along with the action taken for each re-election or general election?","Bana görevlilerin adını, partilerini, ilk kez seçildikleri zamanları, sonuç tiplerini ve her yeniden seçim veya genel seçim için alınan eylemleri verebilir misiniz?",0,,False,0.9318181818181818,tr,0.8221402764320374,0.8315441608428955,0.8277826070785522,semantic_back_pass,
"What were the results for districts where incumbents were re-elected, lost their seats, or won by a plurality?","Mevcut görevlilerin yeniden seçildiği, yerlerini kaybettiği veya çoğunlukla kazanıldığı bölgelerde sonuçlar ne oldu?",0,,False,1.0545454545454545,tr,0.8006522059440613,0.7799996733665466,0.7882606863975525,semantic_back_pass,
"For each district where an incumbent was re-elected in the 1972 U.S. House of Representatives elections, provide the incumbent's name, party affiliation, and the year they were first elected.","1972 ABD Temsilciler Meclisi seçimlerinde görevli bir kişinin yeniden seçildiği her bölge için görevli kişinin adını, partiye aitliğini ve ilk seçildiği yılı belirtin.",1,U.S. House of Representatives,False,0.8743455497382199,tr,0.897894561290741,0.9441524147987366,0.9256492733955384,semantic_back_pass,
"Which districts had incumbents who were re-elected, arranged by the year they first entered office from most recent to earliest?","Hangi bölgelerde, görevlerini ilk başladıkları yıl boyunca, en son başkanlıklarından en erken başkanlığa kadar düzenlenerek yeniden seçilen görevliler vardı?",0,,False,1.2265625,tr,0.8112272024154663,0.8379021286964417,0.8272321581840516,semantic_back_pass,
"What is the latest year each district's incumbent has been first elected, and who are the incumbents?",Her bölgenin görevli başkanı ilk kez seçilen son yıl nedir ve görevli başkan kimlerdir?,0,,False,0.8613861386138614,tr,0.8141272068023682,0.7753890156745911,0.7908842921257019,semantic_back_pass,
"Which districts had incumbents who were re-elected in 1968 without facing any opposition, and what were their initial election years?",Hangi bölgelerde 1968'de hiçbir muhalefetle karşılaşmadan yeniden seçilen görevliler vardı ve ilk seçim yılları nelerdir?,0,,False,0.9097744360902256,tr,0.8936461806297302,0.8834471106529236,0.8875267386436462,semantic_back_pass,
Which districts saw incumbents re-elected or experienced Republican gains?,Hangi bölgelerde görevli görevlilerin yeniden seçilmesi veya Cumhuriyetçi'nin kazanımlarını yaşaması görülüyor?,1,Republican,False,1.5,tr,0.8096755146980286,0.7018362879753113,0.7449719786643982,semantic_back_pass,
"What is the total number of candidates listed for each unique district, incumbent, party, and first elected year combination?","Her özel bölge, görevli, parti ve ilk seçilen yıl kombinasyonunda listelenen toplam aday sayısı nedir?",0,,False,0.816,tr,0.9166128039360046,0.9661906957626343,0.9463595390319824,semantic_back_pass,
"Which district, incumbent, and party affiliation is listed for the re-elected representatives in the 1968 United States House of Representatives election?","Hangi bölge, görevli ve parti üyesi 1968 Amerika Birleşik Devletleri Temsilciler Meclisi seçimlerinde yeniden seçilen temsilciler için listelenmiştir?",2,"United States, House of Representatives",False,0.974025974025974,tr,0.9304376840591431,0.9562512040138245,0.9459257960319518,semantic_back_pass,
